Direction,Year,Date,Weekday,Current_Match,Country,Commodity,Transport_Mode,Measure,Value,Cumulative
Exports,2018,19/07/2018,Thursday,16/07/2020,European Union (28),All,All,$,16000000,2983000000
Exports,2018,20/07/2018,Friday,17/07/2020,European Union (28),All,All,$,9000000,2992000000
Exports,2018,21/07/2018,Saturday,18/07/2020,European Union (28),All,All,$,10000000,3002000000
Exports,2018,22/07/2018,Sunday,19/07/2020,European Union (28),All,All,$,19000000,3021000000
Exports,2018,23/07/2018,Monday,20/07/2020,European Union (28),All,All,$,27000000,3047000000
Exports,2018,24/07/2018,Tuesday,21/07/2020,European Union (28),All,All,$,7000000,3055000000
Exports,2018,25/07/2018,Wednesday,22/07/2020,European Union (28),All,All,$,18000000,3072000000
Exports,2018,26/07/2018,Thursday,23/07/2020,European Union (28),All,All,$,10000000,3082000000
Exports,2018,27/07/2018,Friday,24/07/2020,European Union (28),All,All,$,15000000,3098000000
Exports,2018,28/07/2018,Saturday,25/07/2020,European Union (28),All,All,$,8000000,3105000000
Exports,2018,29/07/2018,Sunday,26/07/2020,European Union (28),All,All,$,24000000,3130000000
Exports,2018,30/07/2018,Monday,27/07/2020,European Union (28),All,All,$,21000000,3151000000
Exports,2018,31/07/2018,Tuesday,28/07/2020,European Union (28),All,All,$,29000000,3180000000
Exports,2018,1/08/2018,Wednesday,29/07/2020,European Union (28),All,All,$,16000000,3197000000
Exports,2019,2/02/2019,Saturday,1/02/2020,European Union (28),All,All,$,14000000,14000000
Exports,2019,3/02/2019,Sunday,2/02/2020,European Union (28),All,All,$,7000000,21000000
Exports,2019,4/02/2019,Monday,3/02/2020,European Union (28),All,All,$,13000000,34000000
Exports,2019,5/02/2019,Tuesday,4/02/2020,European Union (28),All,All,$,36000000,70000000
Exports,2019,6/02/2019,Wednesday,5/02/2020,European Union (28),All,All,$,15000000,85000000
Exports,2019,7/02/2019,Thursday,6/02/2020,European Union (28),All,All,$,16000000,101000000
Exports,2019,8/02/2019,Friday,7/02/2020,European Union (28),All,All,$,8000000,110000000
Exports,2019,9/02/2019,Saturday,8/02/2020,European Union (28),All,All,$,8000000,117000000
Exports,2019,10/02/2019,Sunday,9/02/2020,European Union (28),All,All,$,6000000,123000000
Exports,2019,11/02/2019,Monday,10/02/2020,European Union (28),All,All,$,22000000,145000000
Exports,2019,12/02/2019,Tuesday,11/02/2020,European Union (28),All,All,$,31000000,176000000
Exports,2019,13/02/2019,Wednesday,12/02/2020,European Union (28),All,All,$,14000000,190000000
Exports,2019,14/02/2019,Thursday,13/02/2020,European Union (28),All,All,$,15000000,205000000
Exports,2019,15/02/2019,Friday,14/02/2020,European Union (28),All,All,$,19000000,224000000
Exports,2019,16/02/2019,Saturday,15/02/2020,European Union (28),All,All,$,5000000,230000000
Exports,2019,17/02/2019,Sunday,16/02/2020,European Union (28),All,All,$,9000000,239000000
Exports,2019,18/02/2019,Monday,17/02/2020,European Union (28),All,All,$,15000000,254000000
Exports,2019,19/02/2019,Tuesday,18/02/2020,European Union (28),All,All,$,40000000,293000000
Exports,2019,20/02/2019,Wednesday,19/02/2020,European Union (28),All,All,$,14000000,307000000
Exports,2019,21/02/2019,Thursday,20/02/2020,European Union (28),All,All,$,17000000,324000000
Exports,2019,22/02/2019,Friday,21/02/2020,European Union (28),All,All,$,10000000,334000000
Exports,2019,23/02/2019,Saturday,22/02/2020,European Union (28),All,All,$,12000000,346000000
Exports,2019,24/02/2019,Sunday,23/02/2020,European Union (28),All,All,$,7000000,353000000
Exports,2019,25/02/2019,Monday,24/02/2020,European Union (28),All,All,$,32000000,386000000
Exports,2019,26/02/2019,Tuesday,25/02/2020,European Union (28),All,All,$,31000000,417000000
Exports,2019,27/02/2019,Wednesday,26/02/2020,European Union (28),All,All,$,16000000,432000000
Exports,2019,28/02/2019,Thursday,27/02/2020,European Union (28),All,All,$,28000000,460000000
Exports,2019,1/03/2019,Friday,28/02/2020,European Union (28),All,All,$,13000000,472000000
Exports,2019,2/03/2019,Saturday,29/02/2020,European Union (28),All,All,$,9000000,481000000
Exports,2019,3/03/2019,Sunday,1/03/2020,European Union (28),All,All,$,11000000,492000000
Exports,2019,4/03/2019,Monday,2/03/2020,European Union (28),All,All,$,13000000,506000000
Exports,2019,5/03/2019,Tuesday,3/03/2020,European Union (28),All,All,$,43000000,549000000
Exports,2019,6/03/2019,Wednesday,4/03/2020,European Union (28),All,All,$,11000000,560000000
Exports,2019,7/03/2019,Thursday,5/03/2020,European Union (28),All,All,$,18000000,578000000
Exports,2019,8/03/2019,Friday,6/03/2020,European Union (28),All,All,$,11000000,588000000
Exports,2019,9/03/2019,Saturday,7/03/2020,European Union (28),All,All,$,9000000,597000000
Exports,2019,10/03/2019,Sunday,8/03/2020,European Union (28),All,All,$,14000000,611000000
Exports,2019,11/03/2019,Monday,9/03/2020,European Union (28),All,All,$,31000000,642000000
Exports,2019,12/03/2019,Tuesday,10/03/2020,European Union (28),All,All,$,23000000,664000000
Exports,2019,13/03/2019,Wednesday,11/03/2020,European Union (28),All,All,$,20000000,684000000
Exports,2019,14/03/2019,Thursday,12/03/2020,European Union (28),All,All,$,16000000,701000000
Exports,2019,15/03/2019,Friday,13/03/2020,European Union (28),All,All,$,22000000,722000000
Exports,2019,16/03/2019,Saturday,14/03/2020,European Union (28),All,All,$,8000000,730000000
Exports,2019,17/03/2019,Sunday,15/03/2020,European Union (28),All,All,$,14000000,744000000
Exports,2019,18/03/2019,Monday,16/03/2020,European Union (28),All,All,$,20000000,765000000
Exports,2019,19/03/2019,Tuesday,17/03/2020,European Union (28),All,All,$,25000000,789000000
Exports,2019,20/03/2019,Wednesday,18/03/2020,European Union (28),All,All,$,13000000,802000000
Exports,2019,21/03/2019,Thursday,19/03/2020,European Union (28),All,All,$,11000000,814000000
Exports,2019,22/03/2019,Friday,20/03/2020,European Union (28),All,All,$,16000000,829000000
Exports,2019,23/03/2019,Saturday,21/03/2020,European Union (28),All,All,$,12000000,841000000
Exports,2019,24/03/2019,Sunday,22/03/2020,European Union (28),All,All,$,15000000,857000000
Exports,2019,25/03/2019,Monday,23/03/2020,European Union (28),All,All,$,14000000,871000000
Exports,2019,26/03/2019,Tuesday,24/03/2020,European Union (28),All,All,$,33000000,904000000
Exports,2019,27/03/2019,Wednesday,25/03/2020,European Union (28),All,All,$,25000000,929000000
Exports,2019,28/03/2019,Thursday,26/03/2020,European Union (28),All,All,$,18000000,947000000
Exports,2019,29/03/2019,Friday,27/03/2020,European Union (28),All,All,$,20000000,966000000
Exports,2019,30/03/2019,Saturday,28/03/2020,European Union (28),All,All,$,23000000,990000000
Exports,2019,31/03/2019,Sunday,29/03/2020,European Union (28),All,All,$,20000000,1010000000
Exports,2019,1/04/2019,Monday,30/03/2020,European Union (28),All,All,$,19000000,1029000000
Exports,2019,2/04/2019,Tuesday,31/03/2020,European Union (28),All,All,$,16000000,1045000000
Exports,2019,3/04/2019,Wednesday,1/04/2020,European Union (28),All,All,$,23000000,1068000000
Exports,2019,4/04/2019,Thursday,2/04/2020,European Union (28),All,All,$,16000000,1084000000
Exports,2019,5/04/2019,Friday,3/04/2020,European Union (28),All,All,$,15000000,1099000000
Exports,2019,6/04/2019,Saturday,4/04/2020,European Union (28),All,All,$,9000000,1107000000
Exports,2019,7/04/2019,Sunday,5/04/2020,European Union (28),All,All,$,43000000,1151000000
Exports,2019,8/04/2019,Monday,6/04/2020,European Union (28),All,All,$,28000000,1178000000
Exports,2019,9/04/2019,Tuesday,7/04/2020,European Union (28),All,All,$,19000000,1197000000
Exports,2019,10/04/2019,Wednesday,8/04/2020,European Union (28),All,All,$,17000000,1214000000
Exports,2019,11/04/2019,Thursday,9/04/2020,European Union (28),All,All,$,23000000,1236000000
Exports,2019,12/04/2019,Friday,10/04/2020,European Union (28),All,All,$,26000000,1263000000
Exports,2019,13/04/2019,Saturday,11/04/2020,European Union (28),All,All,$,26000000,1289000000
Exports,2019,14/04/2019,Sunday,12/04/2020,European Union (28),All,All,$,20000000,1309000000
Exports,2019,15/04/2019,Monday,13/04/2020,European Union (28),All,All,$,36000000,1345000000
Exports,2019,16/04/2019,Tuesday,14/04/2020,European Union (28),All,All,$,40000000,1385000000
Exports,2019,17/04/2019,Wednesday,15/04/2020,European Union (28),All,All,$,12000000,1397000000
Exports,2019,18/04/2019,Thursday,16/04/2020,European Union (28),All,All,$,18000000,1415000000
Exports,2019,19/04/2019,Friday,17/04/2020,European Union (28),All,All,$,16000000,1431000000
Exports,2019,20/04/2019,Saturday,18/04/2020,European Union (28),All,All,$,8000000,1439000000
Exports,2019,21/04/2019,Sunday,19/04/2020,European Union (28),All,All,$,20000000,1459000000
Exports,2019,22/04/2019,Monday,20/04/2020,European Union (28),All,All,$,10000000,1469000000
Exports,2019,23/04/2019,Tuesday,21/04/2020,European Union (28),All,All,$,57000000,1526000000
Exports,2019,24/04/2019,Wednesday,22/04/2020,European Union (28),All,All,$,12000000,1537000000
Exports,2019,25/04/2019,Thursday,23/04/2020,European Union (28),All,All,$,10000000,1547000000
Exports,2019,26/04/2019,Friday,24/04/2020,European Union (28),All,All,$,12000000,1559000000
Exports,2019,27/04/2019,Saturday,25/04/2020,European Union (28),All,All,$,8000000,1567000000
Exports,2019,28/04/2019,Sunday,26/04/2020,European Union (28),All,All,$,9000000,1576000000
Exports,2019,29/04/2019,Monday,27/04/2020,European Union (28),All,All,$,14000000,1590000000
Exports,2019,30/04/2019,Tuesday,28/04/2020,European Union (28),All,All,$,34000000,1625000000
Exports,2019,1/05/2019,Wednesday,29/04/2020,European Union (28),All,All,$,16000000,1640000000
Exports,2019,2/05/2019,Thursday,30/04/2020,European Union (28),All,All,$,11000000,1652000000
Exports,2019,3/05/2019,Friday,1/05/2020,European Union (28),All,All,$,15000000,1667000000
Exports,2019,4/05/2019,Saturday,2/05/2020,European Union (28),All,All,$,9000000,1676000000
Exports,2019,5/05/2019,Sunday,3/05/2020,European Union (28),All,All,$,17000000,1693000000
Exports,2019,6/05/2019,Monday,4/05/2020,European Union (28),All,All,$,17000000,1710000000
Exports,2019,7/05/2019,Tuesday,5/05/2020,European Union (28),All,All,$,42000000,1752000000
Exports,2019,8/05/2019,Wednesday,6/05/2020,European Union (28),All,All,$,29000000,1781000000
Exports,2019,9/05/2019,Thursday,7/05/2020,European Union (28),All,All,$,14000000,1795000000
Exports,2019,10/05/2019,Friday,8/05/2020,European Union (28),All,All,$,15000000,1810000000
Exports,2019,11/05/2019,Saturday,9/05/2020,European Union (28),All,All,$,9000000,1820000000
Exports,2019,12/05/2019,Sunday,10/05/2020,European Union (28),All,All,$,39000000,1859000000
Exports,2019,13/05/2019,Monday,11/05/2020,European Union (28),All,All,$,20000000,1879000000
Exports,2019,14/05/2019,Tuesday,12/05/2020,European Union (28),All,All,$,29000000,1908000000
Exports,2019,15/05/2019,Wednesday,13/05/2020,European Union (28),All,All,$,37000000,1945000000
Exports,2019,16/05/2019,Thursday,14/05/2020,European Union (28),All,All,$,9000000,1954000000
Exports,2019,17/05/2019,Friday,15/05/2020,European Union (28),All,All,$,13000000,1967000000
Exports,2019,18/05/2019,Saturday,16/05/2020,European Union (28),All,All,$,12000000,1979000000
Exports,2019,19/05/2019,Sunday,17/05/2020,European Union (28),All,All,$,14000000,1993000000
Exports,2019,20/05/2019,Monday,18/05/2020,European Union (28),All,All,$,17000000,2010000000
Exports,2019,21/05/2019,Tuesday,19/05/2020,European Union (28),All,All,$,23000000,2034000000
Exports,2019,22/05/2019,Wednesday,20/05/2020,European Union (28),All,All,$,31000000,2065000000
Exports,2019,23/05/2019,Thursday,21/05/2020,European Union (28),All,All,$,15000000,2080000000
Exports,2019,24/05/2019,Friday,22/05/2020,European Union (28),All,All,$,12000000,2092000000
Exports,2019,25/05/2019,Saturday,23/05/2020,European Union (28),All,All,$,8000000,2099000000
Exports,2019,26/05/2019,Sunday,24/05/2020,European Union (28),All,All,$,13000000,2112000000
Exports,2019,27/05/2019,Monday,25/05/2020,European Union (28),All,All,$,17000000,2129000000
Exports,2019,28/05/2019,Tuesday,26/05/2020,European Union (28),All,All,$,24000000,2154000000
Exports,2019,29/05/2019,Wednesday,27/05/2020,European Union (28),All,All,$,30000000,2184000000
Exports,2019,30/05/2019,Thursday,28/05/2020,European Union (28),All,All,$,11000000,2196000000
Exports,2019,31/05/2019,Friday,29/05/2020,European Union (28),All,All,$,28000000,2224000000
Exports,2019,1/06/2019,Saturday,30/05/2020,European Union (28),All,All,$,10000000,2234000000
Exports,2019,2/06/2019,Sunday,31/05/2020,European Union (28),All,All,$,15000000,2249000000
Exports,2019,3/06/2019,Monday,1/06/2020,European Union (28),All,All,$,8000000,2257000000
Exports,2019,4/06/2019,Tuesday,2/06/2020,European Union (28),All,All,$,18000000,2275000000
Exports,2019,5/06/2019,Wednesday,3/06/2020,European Union (28),All,All,$,27000000,2302000000
Exports,2019,6/06/2019,Thursday,4/06/2020,European Union (28),All,All,$,7000000,2309000000
Exports,2019,7/06/2019,Friday,5/06/2020,European Union (28),All,All,$,17000000,2326000000
Exports,2019,8/06/2019,Saturday,6/06/2020,European Union (28),All,All,$,8000000,2334000000
Exports,2019,9/06/2019,Sunday,7/06/2020,European Union (28),All,All,$,12000000,2346000000
Exports,2019,10/06/2019,Monday,8/06/2020,European Union (28),All,All,$,18000000,2364000000
Exports,2019,11/06/2019,Tuesday,9/06/2020,European Union (28),All,All,$,19000000,2383000000
Exports,2019,12/06/2019,Wednesday,10/06/2020,European Union (28),All,All,$,30000000,2413000000
Exports,2019,13/06/2019,Thursday,11/06/2020,European Union (28),All,All,$,11000000,2425000000
Exports,2019,14/06/2019,Friday,12/06/2020,European Union (28),All,All,$,13000000,2438000000
Exports,2019,15/06/2019,Saturday,13/06/2020,European Union (28),All,All,$,7000000,2445000000
Exports,2019,16/06/2019,Sunday,14/06/2020,European Union (28),All,All,$,17000000,2461000000
Exports,2019,17/06/2019,Monday,15/06/2020,European Union (28),All,All,$,18000000,2479000000
Exports,2019,18/06/2019,Tuesday,16/06/2020,European Union (28),All,All,$,14000000,2494000000
Exports,2019,19/06/2019,Wednesday,17/06/2020,European Union (28),All,All,$,33000000,2526000000
Exports,2019,20/06/2019,Thursday,18/06/2020,European Union (28),All,All,$,8000000,2534000000
Exports,2019,21/06/2019,Friday,19/06/2020,European Union (28),All,All,$,6000000,2540000000
Exports,2019,22/06/2019,Saturday,20/06/2020,European Union (28),All,All,$,5000000,2546000000
Exports,2019,23/06/2019,Sunday,21/06/2020,European Union (28),All,All,$,10000000,2556000000
Exports,2019,24/06/2019,Monday,22/06/2020,European Union (28),All,All,$,22000000,2578000000
Exports,2019,25/06/2019,Tuesday,23/06/2020,European Union (28),All,All,$,11000000,2589000000
Exports,2019,26/06/2019,Wednesday,24/06/2020,European Union (28),All,All,$,8000000,2597000000
Exports,2019,27/06/2019,Thursday,25/06/2020,European Union (28),All,All,$,9000000,2606000000
Exports,2019,28/06/2019,Friday,26/06/2020,European Union (28),All,All,$,12000000,2619000000
Exports,2019,29/06/2019,Saturday,27/06/2020,European Union (28),All,All,$,4000000,2623000000
Exports,2019,30/06/2019,Sunday,28/06/2020,European Union (28),All,All,$,11000000,2634000000
Exports,2019,1/07/2019,Monday,29/06/2020,European Union (28),All,All,$,16000000,2650000000
Exports,2019,2/07/2019,Tuesday,30/06/2020,European Union (28),All,All,$,32000000,2682000000
Exports,2019,3/07/2019,Wednesday,1/07/2020,European Union (28),All,All,$,30000000,2712000000
Exports,2019,4/07/2019,Thursday,2/07/2020,European Union (28),All,All,$,12000000,2724000000
Exports,2019,5/07/2019,Friday,3/07/2020,European Union (28),All,All,$,7000000,2731000000
Exports,2019,6/07/2019,Saturday,4/07/2020,European Union (28),All,All,$,7000000,2738000000
Exports,2019,7/07/2019,Sunday,5/07/2020,European Union (28),All,All,$,7000000,2745000000
Exports,2019,8/07/2019,Monday,6/07/2020,European Union (28),All,All,$,16000000,2761000000
Exports,2019,9/07/2019,Tuesday,7/07/2020,European Union (28),All,All,$,10000000,2771000000
Exports,2019,10/07/2019,Wednesday,8/07/2020,European Union (28),All,All,$,36000000,2806000000
Exports,2019,11/07/2019,Thursday,9/07/2020,European Union (28),All,All,$,9000000,2815000000
Exports,2019,12/07/2019,Friday,10/07/2020,European Union (28),All,All,$,8000000,2823000000
Exports,2019,13/07/2019,Saturday,11/07/2020,European Union (28),All,All,$,7000000,2830000000
Exports,2019,14/07/2019,Sunday,12/07/2020,European Union (28),All,All,$,7000000,2836000000
Exports,2019,15/07/2019,Monday,13/07/2020,European Union (28),All,All,$,16000000,2852000000
Exports,2019,16/07/2019,Tuesday,14/07/2020,European Union (28),All,All,$,14000000,2866000000
Exports,2019,17/07/2019,Wednesday,15/07/2020,European Union (28),All,All,$,51000000,2917000000
Exports,2019,18/07/2019,Thursday,16/07/2020,European Union (28),All,All,$,11000000,2928000000
Exports,2019,19/07/2019,Friday,17/07/2020,European Union (28),All,All,$,11000000,2939000000
Exports,2019,20/07/2019,Saturday,18/07/2020,European Union (28),All,All,$,4000000,2943000000
Exports,2019,21/07/2019,Sunday,19/07/2020,European Union (28),All,All,$,4000000,2947000000
Exports,2019,22/07/2019,Monday,20/07/2020,European Union (28),All,All,$,15000000,2961000000
Exports,2019,23/07/2019,Tuesday,21/07/2020,European Union (28),All,All,$,8000000,2969000000
